horse_id,horse_name,declared_entry_count,nonempty_entry_count,mojibake_cells_repaired,qc_status,source_url
2013101453,ウインファビラス,62,62,22,PASS,https://db.netkeiba.com/horse/ped/2013101453/
2013103528,ダンツペンダント,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2013103528/
2013102317,エンジェルフェイス,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013102317/
2013105811,レッドアヴァンセ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013105811/
2013105864,ジェラシー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013105864/
2013105783,ロッテンマイヤー,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013105783/
2013105715,ダイワドレッサー,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2013105715/
2013106183,レインボーライン,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2013106183/
2013105798,アジュールローズ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105798/
2013105901,イモータル,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013105901/
2010104396,リヤンドファミユ,62,62,23,PASS,https://db.netkeiba.com/horse/ped/2010104396/
2010104261,サムソンズプライド,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2010104261/
2012104713,クリプトグラム,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2012104713/
2012104987,ナムラアン,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012104987/
2011104065,アカネイロ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2011104065/
2011103758,レッドオリヴィア,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2011103758/
2010102776,ショウナンバーキン,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2010102776/
2011105890,ヒルノマテーラ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2011105890/
2010103921,ゴールドテーラー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2010103921/
2011101162,シャイニーガール,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2011101162/
2009106265,マーティンボロ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2009106265/
2010103004,バーディーイーグル,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2010103004/
2011104117,ルミナスウォリアー,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2011104117/
2010102881,オリオンザジャパン,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2010102881/
2010104113,ケイティープライド,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2010104113/
2011103985,ツクバアズマオー,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2011103985/
2011104957,フェイマスエンド,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2011104957/
2009105771,エキストラエンド,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2009105771/
2010100356,テイエムイナズマ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2010100356/
2012104808,ロジチャリス,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2012104808/
2011102236,ダンツキャンサー,62,62,22,PASS,https://db.netkeiba.com/horse/ped/2011102236/
2011104324,レッドリヴェール,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011104324/
2011100655,モーリス,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2011100655/
2010110007,エーシンマックス,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2010110007/
2011103692,アデイインザライフ,62,62,21,PASS,https://db.netkeiba.com/horse/ped/2011103692/
2013105794,ベアインマインド,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013105794/
2013106018,ギモーヴ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2013106018/
2013101481,ファータグリーン,62,62,26,PASS,https://db.netkeiba.com/horse/ped/2013101481/
2013109152,キリシマオジョウ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013109152/
2013106007,ヴィブロス,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013106007/
2013106015,パーシーズベスト,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013106015/
2013103427,エミノマユアク,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013103427/
2013105335,ルフォール,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2013105335/
2013103386,スマートルビー,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2013103386/
2013100731,ピースマインド,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013100731/
2013101628,キークラッカー,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2013101628/
2013104816,ネイチャーレット,62,62,21,PASS,https://db.netkeiba.com/horse/ped/2013104816/
2013105904,ゼーヴィント,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105904/
2013105744,ステイパーシスト,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2013105744/
2013102193,ヒルノマゼラン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013102193/
2013102305,ロードランウェイ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2013102305/
2013102301,ロードヴァンドール,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013102301/
2013105844,カフジプリンス,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013105844/
2013102687,トゥルーハート,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2013102687/
2013103777,ワンスインアライフ,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2013103777/
2012103496,ヤマカツライデン,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2012103496/
2013105582,ジュエラー,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013105582/
2013106446,ワンダーピルエット,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013106446/
2013104496,ミエノサクシード,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013104496/
2013105537,カイザーバル,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2013105537/
2013110104,ネオヴェルザンディ,62,62,1,PASS,https://db.netkeiba.com/horse/ped/2013110104/
2013105358,キンショーユキヒメ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2013105358/
2013106019,シュペルミエール,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2013106019/
2013104215,コスモジャーベ,62,62,23,PASS,https://db.netkeiba.com/horse/ped/2013104215/
2013105652,サトノエトワール,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2013105652/
2013106033,ジュンヴァルカン,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2013106033/
2011100651,トレジャーマップ,62,62,26,PASS,https://db.netkeiba.com/horse/ped/2011100651/
2011104030,プレストウィック,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2011104030/
2011103789,ヴォルシェーブ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011103789/
2011102736,フェスティヴイェル,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2011102736/
2011101476,ウインインスパイア,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011101476/
2012100939,マルターズアポジー,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012100939/
2011104205,ダイワリベラル,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2011104205/
2011105245,マイネグレヴィル,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2011105245/
2011103739,プロレタリアト,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2011103739/
2012102682,プリメラアスール,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2012102682/
2012104065,シャルール,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012104065/
2014105125,エーティーラッセン,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014105125/
2014105783,ダノンディスタンス,62,62,21,PASS,https://db.netkeiba.com/horse/ped/2014105783/
2014104449,カデナ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014104449/
2014105558,ソーグリッタリング,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014105558/
2014103795,ワンダープチュック,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014103795/
2014104310,マイネルザウバア,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2014104310/
2014104968,アダムバローズ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014104968/
2014105192,プラチナヴォイス,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014105192/
2014105907,ヴァナヘイム,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2014105907/
2014110081,ベストアプローチ,62,62,1,PASS,https://db.netkeiba.com/horse/ped/2014110081/
2012190001,イラプト,62,62,1,PASS,https://db.netkeiba.com/horse/ped/2012190001/
2012190002,ナイトフラワー,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012190002/
2011103704,パドルウィール,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011103704/
2014103416,ディアシューター,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014103416/
2014106201,レイデオロ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014106201/
2014104149,エンドゲーム,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2014104149/
2014106005,アドマイヤウイナー,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014106005/
2014105304,サングレーザー,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2014105304/
2014105957,グローブシアター,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2014105957/
2014102900,ビルズトレジャー,62,62,21,PASS,https://db.netkeiba.com/horse/ped/2014102900/
2014104659,ニシノアップルパイ,62,62,22,PASS,https://db.netkeiba.com/horse/ped/2014104659/
2014105476,ショワドゥロワ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014105476/
2014100595,ミスディレクション,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014100595/
2014100733,マイネルスフェーン,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014100733/
2014110056,メリオラ,62,62,1,PASS,https://db.netkeiba.com/horse/ped/2014110056/
2014105879,ベストリゾート,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014105879/
2014103934,コスモス,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014103934/
2013110001,ストロングタイタン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013110001/
2010106229,トミケンスラーヴァ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2010106229/
2009110017,シャドウパーティー,62,62,2,PASS,https://db.netkeiba.com/horse/ped/2009110017/
2011104022,マラムデール,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2011104022/
2012104563,カゼルタ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2012104563/
2011103869,サンソヴール,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011103869/
2011105685,アンジェリック,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2011105685/
2013101040,クリノラホール,62,62,23,PASS,https://db.netkeiba.com/horse/ped/2013101040/
2011104124,レーヴデトワール,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011104124/
2014105246,サーベラージュ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014105246/
2014100093,イブキ,62,62,23,PASS,https://db.netkeiba.com/horse/ped/2014100093/
2014106176,ポポカテペトル,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014106176/
2014103124,ジュニエーブル,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2014103124/
2014102696,ニシノアモーレ,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2014102696/
2014105929,サンティール,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014105929/
2014102716,コマノインパルス,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2014102716/
2014105466,アダマンティン,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014105466/
2014104389,ガンサリュート,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2014104389/
2014104804,アサギリジョー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014104804/
2014110001,バリングラ,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2014110001/
2013105880,シャケトラ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2013105880/
2013104845,テイエムナナヒカリ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013104845/
2009101016,シルクドリーマー,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2009101016/
2011104243,ガリバルディ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2011104243/
2009106222,ラブラドライト,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2009106222/
2012104044,キングルアウ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2012104044/
2014106464,テーオーフォルテ,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2014106464/
2014106010,ダンビュライト,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2014106010/
2014106196,サトノマックス,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2014106196/
2014104582,キャッスルクラウン,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2014104582/
2014104102,スマートエレメンツ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014104102/
2014105589,ダイワキャグニー,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014105589/
2014100971,マイスタイル,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014100971/
2012101173,ウインスペクトル,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2012101173/
2011103613,フェルメッツァ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2011103613/
2012103930,マイネルサージュ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012103930/
2011102151,サクラアンプルール,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011102151/
2014106083,スワーヴリチャード,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014106083/
2014105825,アウトライアーズ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014105825/
2014105258,ペルシアンナイト,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014105258/
2014103309,ファンディーナ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2014103309/
2014106046,アルアイン,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2014106046/
2014105681,アメリカズカップ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014105681/
2014105493,サトノアレス,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2014105493/
2014106211,キングズラッシュ,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2014106211/
2014100656,クリンチャー,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2014100656/
2014100222,ウインブライト,62,62,22,PASS,https://db.netkeiba.com/horse/ped/2014100222/
2014100465,トラスト,62,62,31,PASS,https://db.netkeiba.com/horse/ped/2014100465/
2014102565,モズカッチャン,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014102565/
2014105925,ザクイーン,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014105925/
2014101974,キャナルストリート,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2014101974/
2014105575,レッドミラベル,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014105575/
2014106155,ホウオウパフューム,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014106155/
2014100492,タガノアスワド,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014100492/
2014104351,ヤマカツグレース,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014104351/
2014103913,ドリームマジック,62,62,23,PASS,https://db.netkeiba.com/horse/ped/2014103913/
2014105794,アドマイヤローザ,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2014105794/
2014103584,メイショウササユリ,62,62,17,PASS,https://db.netkeiba.com/horse/ped/2014103584/
2014106144,ディーパワンサ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014106144/
2014101289,アロンザモナ,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2014101289/
2014106151,フローレスマジック,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2014106151/
2014103392,レッドコルディス,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014103392/
2014103294,ラユロット,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014103294/
2014106047,ピスカデーラ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014106047/
2014103361,スズカロング,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014103361/
2014101769,サーレンブラント,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014101769/
2014105382,アグネスウイン,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014105382/
2014105836,ダノンキングダム,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014105836/
2014100522,タガノアシュラ,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014100522/
2014105979,アドミラブル,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014105979/
2014106132,トリコロールブルー,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014106132/
2014110087,カケルテソーロ,62,62,2,PASS,https://db.netkeiba.com/horse/ped/2014110087/
2014106038,サトノクロニクル,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014106038/
2014106197,インヴィクタ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014106197/
2014105923,サトノリュウガ,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014105923/
2014110099,ゴールドハット,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2014110099/
2014104032,ハギノアレス,62,62,21,PASS,https://db.netkeiba.com/horse/ped/2014104032/
2014106160,ミッキースワロー,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014106160/
2014103833,メルヴィンカズマ,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2014103833/
2014100671,ユキノタイガ,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2014100671/
2014104273,プラチナムバレット,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014104273/
2014101649,ウインベラシアス,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014101649/
2012104659,サンデーウィザード,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2012104659/
2012101974,モズライジン,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2012101974/
2011101814,パリカラノテガミ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011101814/
2010104875,シャドウウィザード,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2010104875/
2014105535,ソウルスターリング,62,62,2,PASS,https://db.netkeiba.com/horse/ped/2014105535/
2014101898,ミスパンテール,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014101898/
2014106185,モーヴサファイア,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014106185/
2014104031,ハローユニコーン,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2014104031/
2014106191,ディアドラ,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2014106191/
2014105627,ブラックスビーチ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2014105627/
2014102424,ブラックオニキス,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2014102424/
2014105043,レーヌミノル,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014105043/
2014106220,リスグラシュー,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014106220/
2014106242,アドマイヤミヤビ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2014106242/
2014102161,カリビアンゴールド,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014102161/
2014100591,マナローラ,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014100591/
2014105887,サトノアーサー,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2014105887/
2014101417,ジョーストリクトリ,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2014101417/
2014102698,キョウヘイ,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2014102698/
2012104936,アルター,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2012104936/
2013110045,ラニ,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2013110045/
2010104022,ハッピーモーメント,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2010104022/
2011104010,バンドワゴン,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2011104010/
2011103872,ステイインシアトル,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2011103872/
2013106189,ローズウィスパー,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2013106189/
2011104643,ハツガツオ,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2011104643/
2011106372,クラリティシチー,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2011106372/
2013102596,ヴォージュ,62,62,24,PASS,https://db.netkeiba.com/horse/ped/2013102596/
2012106426,タツゴウゲキ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2012106426/
2009106464,ナリタハリケーン,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2009106464/
2012104723,サンマルティン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012104723/
2011105914,サングラス,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2011105914/
2012104663,ロッカフラベイビー,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2012104663/
2013106055,アストラエンブレム,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2013106055/
2014100534,ウインガナドル,62,62,31,PASS,https://db.netkeiba.com/horse/ped/2014100534/
2014104281,フレスコパスト,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014104281/
2014101903,ライジングリーズン,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014101903/
2014104138,ガジュマル,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2014104138/
2014102928,ワラッチャウヨネ,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2014102928/
2014105456,ジッパーレーン,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014105456/
2014106243,ポールヴァンドル,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014106243/
2014103864,プリンセスルーラー,62,62,24,PASS,https://db.netkeiba.com/horse/ped/2014103864/
2014102663,シンボリジュネス,62,62,8,PASS,https://db.netkeiba.com/horse/ped/2014102663/
2014101627,ミッシングリンク,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014101627/
2014101663,ナムラムラサキ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2014101663/
2014106218,ルヴォワール,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014106218/
2014105526,シーズララバイ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014105526/
2014105928,サロニカ,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2014105928/
2014103367,サンシロウ,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014103367/
2014101674,ブラックロード,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014101674/
2014104267,ブラックギムレット,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2014104267/
2014105102,サンデームーティエ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014105102/
2014105709,インペリアルフィズ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014105709/
2014103335,ローリングタワー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014103335/
2014105247,ストロングレヴィル,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014105247/
2014104386,クレッシェンドラヴ,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014104386/
2014105517,スティッフェリオ,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014105517/
2012104926,グランアルマダ,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2012104926/
2014103577,メイショウテンシャ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014103577/
2014101976,キセキ,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2014101976/
2014102159,タガノシャルドネ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2014102159/
2014102898,ホウオウドリーム,62,62,30,PASS,https://db.netkeiba.com/horse/ped/2014102898/
2014103163,エテレインミノル,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014103163/
2014100523,タガノヤグラ,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2014100523/
2014105785,アエロリット,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2014105785/
2014110010,ラビットラン,62,62,0,PASS,https://db.netkeiba.com/horse/ped/2014110010/
2014103580,メイショウオワラ,62,62,24,PASS,https://db.netkeiba.com/horse/ped/2014103580/
2014101058,カワキタエンカ,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2014101058/
2014100511,タガノヴェローナ,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2014100511/
2014105951,ミリッサ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2014105951/
2014105854,リカビトス,62,62,13,PASS,https://db.netkeiba.com/horse/ped/2014105854/
2014105655,ヴゼットジョリー,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2014105655/
2014106404,ブレスジャーニー,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014106404/
2014100731,マイネルヴンシュ,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014100731/
2014104922,クリノヤマトノオー,62,62,15,PASS,https://db.netkeiba.com/horse/ped/2014104922/
2012101402,グレーターロンドン,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2012101402/
2011104063,サトノアラジン,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2011104063/
2014105949,セダブリランテス,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2014105949/
2011104676,シホウ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2011104676/
2012104512,ハッピーユニバンス,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2012104512/
2013105318,ジュールポレール,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2013105318/
2010100975,ウキヨノカゼ,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2010100975/
2013104783,エテルナミノル,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2013104783/
2015104582,ケイティクレバー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2015104582/
2015104107,タイムフライヤー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2015104107/
2015104899,マイハートビート,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2015104899/
2015100513,アイトーン,62,62,12,PASS,https://db.netkeiba.com/horse/ped/2015100513/
2015102676,ランリーナ,62,62,6,PASS,https://db.netkeiba.com/horse/ped/2015102676/
2015104976,グレイル,62,62,11,PASS,https://db.netkeiba.com/horse/ped/2015104976/
2015101701,シスターフラッグ,62,62,30,PASS,https://db.netkeiba.com/horse/ped/2015101701/
2015104860,スラッシュメタル,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2015104860/
2015101075,ナムラアッパレ,62,62,18,PASS,https://db.netkeiba.com/horse/ped/2015101075/
2012190003,イキートス,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2012190003/
2011100822,デルマサリーチャン,62,62,9,PASS,https://db.netkeiba.com/horse/ped/2011100822/
2013103806,ニシノジャーニー,62,62,20,PASS,https://db.netkeiba.com/horse/ped/2013103806/
2014104202,スーパーマックス,62,62,14,PASS,https://db.netkeiba.com/horse/ped/2014104202/
2012110001,ストーンウェア,62,62,3,PASS,https://db.netkeiba.com/horse/ped/2012110001/
2012100636,ケントオー,62,62,16,PASS,https://db.netkeiba.com/horse/ped/2012100636/
2012103980,クィーンチャーム,62,62,7,PASS,https://db.netkeiba.com/horse/ped/2012103980/
2015102214,リュヌルージュ,62,62,22,PASS,https://db.netkeiba.com/horse/ped/2015102214/
2015101110,トーセンクリーガー,62,62,10,PASS,https://db.netkeiba.com/horse/ped/2015101110/
2015103079,ウォーターパルフェ,62,62,22,PASS,https://db.netkeiba.com/horse/ped/2015103079/
2015101174,ロードアクシス,62,62,5,PASS,https://db.netkeiba.com/horse/ped/2015101174/
2015105784,トライン,62,62,4,PASS,https://db.netkeiba.com/horse/ped/2015105784/
2015102692,シャルルマーニュ,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2015102692/
2015100258,サンリヴァル,62,62,32,PASS,https://db.netkeiba.com/horse/ped/2015100258/
2015101707,ルーカス,62,62,19,PASS,https://db.netkeiba.com/horse/ped/2015101707/
