horse_id,horse_name,ancestor,occurrences,cross_pattern,paths,total_blood_share_pct,wright_F_contribution_pct,is_sire_dam_common
2016104867,ダノンファンタジー,Lyphard,2,4x5,SDSS|DDDSS,9.375,0.390625,True
2016105089,カレンブーケドール,Mr. Prospector,2,4x5,DSDS|DDSSS,9.375,0.0,False
2016102775,シゲルピンクダイヤ,Natalma,2,5x5,SDSSD|DSSSD,6.25,0.1953125,True
2016102775,シゲルピンクダイヤ,Nearctic,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2016102775,シゲルピンクダイヤ,Northern Dancer,3,4x4x5,SDSS|DSSS|DDDSS,15.625,1.171875,True
2016104648,ラヴズオンリーユー,Northern Dancer,3,4x5x5,SDSSS|DSSS|DDDSS,12.5,0.5859375,True
2016106064,ノーワン,Hail to Reason,2,4x5,SSSS|DSDDS,9.375,0.390625,True
2016106064,ノーワン,Natalma,2,5x5,DSSSD|DDSSD,6.25,0.0,False
2016106064,ノーワン,Nearctic,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2016106064,ノーワン,Northern Dancer,3,4x4x5,SDDSS|DSSS|DDSS,15.625,0.78125,True
2016104829,ビーチサンバ,Raise a Native,2,4x5,DDSS|DDDDS,9.375,0.0,False
2016102189,メイショウショウブ,Halo,2,3x5,SSS|DDSDS,15.625,0.78125,True
2016104604,フィリアプーラ,Northern Dancer,3,5x5x5,SSSSS|SDDSS|DDDSS,9.375,0.390625,True
2016103962,ヴィント,Hail to Reason,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2016103962,ヴィント,Northern Dancer,2,5x5,SDSSS|DSDSS,6.25,0.1953125,True
2016103962,ヴィント,Roberto,2,4x5,DSSS|DDDSS,9.375,0.0,False
2016101814,エメラルファイト,Northern Dancer,3,5x5x5,SSSSS|DDSSS|DDDDS,9.375,0.390625,True
2016100723,マイネルサーパス,Danzig,3,4x5x5,SSSD|SSSDS|SDSDS,12.5,0.0,False
2016100723,マイネルサーパス,Mr. Prospector,2,5x5,SSSSS|SSDSS,6.25,0.0,False
2015104689,アイスバブル,Mr. Prospector,2,4x5,DSSS|DDSSS,9.375,0.0,False
2014102894,パリンジェネシス,Charlottesville,2,5x5,SDSDS|DSDSS,6.25,0.1953125,True
2014102894,パリンジェネシス,Northern Dancer,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2015104656,センテリュオ,Mr. Prospector,2,4x5,DSSS|DDDSS,9.375,0.0,False
2015104656,センテリュオ,Northern Dancer,3,4x5x5,SDSSS|DSDSS|DDSS,12.5,0.5859375,True
2014105053,チカノワール,Northern Dancer,4,5x5x5x5,SSSSS|SDDSS|DSDSS|DDDSS,12.5,0.78125,True
2015104163,アドラータ,Northern Dancer,2,4x5,SDDSS|DSSS,9.375,0.390625,True
2015104163,アドラータ,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2011103836,ベルキャニオン,Northern Dancer,3,5x5x5,SDSSS|DSSSS|DDSSS,9.375,0.390625,True
2014101558,レッドローゼス,Mr. Prospector,2,5x5,DSDSS|DDDDS,6.25,0.0,False
2014101558,レッドローゼス,Northern Dancer,2,4x5,SDDSS|DSSS,9.375,0.390625,True
2013103934,カルヴァリオ,Never Bend,2,5x5,SDDDS|DSDSS,6.25,0.1953125,True
2013105872,アーバンキッド,Northern Dancer,2,4x5,SDDSS|DDSS,9.375,0.390625,True
2015103452,ゴールドギア,Mr. Prospector,2,4x5,SSSS|DSDSS,9.375,0.390625,True
2015103452,ゴールドギア,Northern Dancer,2,5x5,SDSSS|DDDSS,6.25,0.1953125,True
2015101636,アイスストーム,Gold Digger,2,4x5,SSSD|SDDSD,9.375,0.0,False
2015101636,アイスストーム,Hail to Reason,2,4x5,SSDSS|DSSS,9.375,0.390625,True
2015101636,アイスストーム,Mr. Prospector,3,3x4x5,SSS|SDDS|DDDSS,21.875,1.171875,True
2015101636,アイスストーム,Nashua,2,5x5,SSSDS|DSSDS,6.25,0.1953125,True
2015101636,アイスストーム,Natalma,2,5x5,SSDDD|SDSSD,6.25,0.0,False
2015101636,アイスストーム,Nearctic,2,5x5,SDSSS|DSDDS,6.25,0.1953125,True
2015101636,アイスストーム,Northern Dancer,2,4x5,SDSS|DDSSS,9.375,0.390625,True
2015101636,アイスストーム,Raise a Native,2,4x5,SSSS|SDDSS,9.375,0.0,False
2012102157,シャイニービーム,Mr. Prospector,2,3x5,SDDSS|DDS,15.625,0.78125,True
2012102157,シャイニービーム,Northern Dancer,2,4x5,SSDSS|SDSS,9.375,0.0,False
2012102157,シャイニービーム,Turn-to,2,5x5,DSSSS|DDDSS,6.25,0.0,False
2013102273,エイシンティンクル,Northern Dancer,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2013105535,サトノキングダム,Goofed,2,5x5,SDSSD|DDSSD,6.25,0.1953125,True
2013105535,サトノキングダム,Lyphard,2,4x4,SDSS|DDSS,12.5,0.78125,True
2013105535,サトノキングダム,Northern Dancer,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2013105900,アクート,Northern Taste,2,4x5,SDDS|DDDDS,9.375,0.390625,True
2015104188,カヴァル,Mr. Prospector,2,4x5,SSSS|DDSDS,9.375,0.390625,True
2016104462,クールウォーター,Northern Dancer,3,5x5x5,SDSSS|DSSSS|DDSSS,9.375,0.390625,True
2016104523,スパークオブライフ,Nureyev,2,5x5,SSSDS|DDDDS,6.25,0.1953125,True
2016104671,レッドベルディエス,Northern Dancer,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2016103825,トーセンガーネット,Northern Dancer,2,5x5,SDSSS|DDDSS,6.25,0.1953125,True
2016104736,グラディーヴァ,Lyphard,2,5x5,SDSDS|DSDSS,6.25,0.1953125,True
2016104736,グラディーヴァ,Northern Dancer,2,5x5,SSSSS|SDDSS,6.25,0.0,False
2016105431,ウエスタンランポ,Northern Dancer,2,5x5,SSSSS|DSDSS,6.25,0.1953125,True
2016110141,メイクハッピー,Raise a Native,2,4x5,SSSS|DDSDS,9.375,0.390625,True
2016110141,メイクハッピー,Smartaire,2,5x5,SSDSD|SDDSD,6.25,0.0,False
2016104262,アップライトスピン,Danzig,2,3x4,DSD|DSDS,18.75,0.0,False
2016104262,アップライトスピン,Northern Dancer,2,5x5,SDSSS|DSDSS,6.25,0.1953125,True
2016104772,ザダル,Gold Digger,2,5x5,SDSSD|DSSSD,6.25,0.1953125,True
2016104772,ザダル,Hail to Reason,2,5x5,SSSSS|DDDSS,6.25,0.1953125,True
2016104772,ザダル,Lyphard,2,5x5,SSDSS|SDSDS,6.25,0.0,False
2016104772,ザダル,Mr. Prospector,2,4x4,SDSS|DSSS,12.5,0.78125,True
2016104772,ザダル,Raise a Native,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2016103463,マテリアルワールド,Derring-Do,2,5x5,SSDSS|DDDSS,6.25,0.1953125,True
2016103463,マテリアルワールド,Natalma,2,5x5,SSSSD|DDSSD,6.25,0.1953125,True
2016103463,マテリアルワールド,Nearctic,2,5x5,SSSSS|DDSSS,6.25,0.1953125,True
2016103463,マテリアルワールド,Northern Dancer,4,4x4x5x5,SSSS|SDSSS|DSDSS|DDSS,18.75,1.7578125,True
2016100981,ミューチャリー,Mr. Prospector,2,4x5,SSDS|DDDDS,9.375,0.390625,True
2016100981,ミューチャリー,Roberto,2,3x5,DSS|DDSDS,15.625,0.0,False
2016101209,オセアグレイト,Northern Dancer,3,4x5x5,SDDSS|DSDSS|DDSS,12.5,0.5859375,True
2016101209,オセアグレイト,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2016104629,エングレーバー,Hail to Reason,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2016104629,エングレーバー,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2016102362,エターナルヴィテス,Halo,2,4x5,SDSS|DSDSS,9.375,0.390625,True
2016102362,エターナルヴィテス,Mr. Prospector,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2016102362,エターナルヴィテス,Nureyev,2,4x5,SSSDS|SDDS,9.375,0.0,False
2016102362,エターナルヴィテス,Sunday Silence,2,3x4,SDS|DSDS,18.75,1.5625,True
2016102362,エターナルヴィテス,Wishing Well,2,4x5,SDSD|DSDSD,9.375,0.390625,True
2016105093,アトミックフォース,Raise a Native,2,4x5,SSSSS|DDSS,9.375,0.390625,True
2016105367,ルヴォルグ,Northern Dancer,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2016105367,ルヴォルグ,Sir Ivor,2,5x5,SDSDS|DSSDS,6.25,0.1953125,True
2015105742,トニーファイブ,Hoist the Flag,2,5x5,DSDSS|DDSDS,6.25,0.0,False
2015105742,トニーファイブ,Mr. Prospector,2,4x5,DSSS|DDSSS,9.375,0.0,False
2015105742,トニーファイブ,Nijinsky,2,5x5,SSDSS|DDDSS,6.25,0.1953125,True
2016100269,ジョウショームード,Cosmah,2,5x5,SDSSD|DSSSD,6.25,0.1953125,True
2016100269,ジョウショームード,Hail to Reason,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2016100269,ジョウショームード,Halo,2,4x4,SDSS|DSSS,12.5,0.78125,True
2016100269,ジョウショームード,Mountain Flower,2,5x5,SDSDD|DSSDD,6.25,0.1953125,True
2016100269,ジョウショームード,Mr. Prospector,2,4x5,SSSS|DDSSS,9.375,0.390625,True
2016100269,ジョウショームード,Sunday Silence,2,3x3,SDS|DSS,25.0,3.125,True
2016100269,ジョウショームード,Understanding,2,5x5,SDSDS|DSSDS,6.25,0.1953125,True
2016100269,ジョウショームード,Wishing Well,2,4x4,SDSD|DSSD,12.5,0.78125,True
2016110103,ユニコーンライオン,Mr. Prospector,2,4x5,SSDS|SDSSS,9.375,0.0,False
2016110103,ユニコーンライオン,Natalma,2,5x5,DSSSD|DDSSD,6.25,0.0,False
2016110103,ユニコーンライオン,Nearctic,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2016110103,ユニコーンライオン,Northern Dancer,3,4x4x5,SDDDS|DSSS|DDSS,15.625,0.78125,True
2016105272,シフルマン,Northern Dancer,3,4x5x5,SSSSS|SDDSS|DDSS,12.5,0.78125,True
2015104649,シルヴァンシャー,Lyphard,2,4x5,SDSS|DSDSS,9.375,0.390625,True
2015104649,シルヴァンシャー,Northern Dancer,2,5x5,SDSSS|DDDSS,6.25,0.1953125,True
2016104839,ブランノワール,Gold Digger,2,5x5,SSSSD|DDSSD,6.25,0.1953125,True
2016104839,ブランノワール,Halo,2,4x5,DSDS|DDSDS,9.375,0.0,False
2016104839,ブランノワール,Mr. Prospector,2,4x4,SSSS|DDSS,12.5,0.78125,True
2016104839,ブランノワール,Northern Dancer,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2016104839,ブランノワール,Raise a Native,2,5x5,SSSSS|DDSSS,6.25,0.1953125,True
2016104029,トゥーフラッシー,Sir Ivor,2,4x5,SDSDS|DDDS,9.375,0.390625,True
2016105230,レッドアネモス,Gold Digger,2,5x5,SDSSD|DDDSD,6.25,0.1953125,True
2016105230,レッドアネモス,Halo,2,4x5,SSSS|SDSDS,9.375,0.0,False
2016105230,レッドアネモス,Mr. Prospector,2,4x4,SDSS|DDDS,12.5,0.78125,True
2016105230,レッドアネモス,Northern Dancer,2,5x5,DSDSS|DDSSS,6.25,0.0,False
2016105230,レッドアネモス,Raise a Native,2,5x5,SDSSS|DDDSS,6.25,0.1953125,True
2016105101,サトノダムゼル,Goofed,2,5x5,SDSSD|DDSSD,6.25,0.1953125,True
2016105101,サトノダムゼル,Lyphard,2,4x4,SDSS|DDSS,12.5,0.78125,True
2016105101,サトノダムゼル,Northern Dancer,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2016104514,エスポワール,Hail to Reason,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2016104514,エスポワール,Northern Dancer,2,5x5,SDDSS|DDDSS,6.25,0.1953125,True
2016104514,エスポワール,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2016105051,シングフォーユー,Hail to Reason,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2016105051,シングフォーユー,Nearctic,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2016105051,シングフォーユー,Roberto,2,4x5,DSSS|DDDSS,9.375,0.0,False
2016104668,カリボール,Nearctic,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2016104668,カリボール,Northern Dancer,2,4x5,DSDSS|DDSS,9.375,0.0,False
2016104656,ヒシゲッコウ,Northern Dancer,2,4x5,SDDSS|DSSS,9.375,0.390625,True
2016105526,メロディーレーン,Northern Dancer,3,5x5x5,SDDSS|DSSSS|DDDSS,9.375,0.390625,True
2016105526,メロディーレーン,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2016104816,ホウオウサーベル,Lyphard,2,4x5,SDDS|DDSDS,9.375,0.390625,True
2015100344,ケイアイノーテック,Northern Dancer,2,4x5,SDSSS|DDSS,9.375,0.390625,True
2015105008,タイセイトレイル,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2015105008,タイセイトレイル,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2014102146,リリックドラマ,Cosmah,2,4x5,SSSD|DSDSD,9.375,0.390625,True
2014102146,リリックドラマ,Hail to Reason,2,4x5,SSSS|DSDSS,9.375,0.390625,True
2014102146,リリックドラマ,Halo,2,3x4,SSS|DSDS,18.75,1.5625,True
2014102146,リリックドラマ,Northern Dancer,3,5x5x5,SDDSS|DSSSS|DDSSS,9.375,0.390625,True
2015104921,アロハリリー,Lyphard,2,4x5,SDDS|DDDSS,9.375,0.390625,True
2015104921,アロハリリー,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2014100616,ブライトムーン,Hail to Reason,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2015104834,ポンデザール,Mr. Prospector,2,4x5,DSSS|DDSSS,9.375,0.0,False
2015104834,ポンデザール,Northern Dancer,2,5x5,SDDSS|DSDSS,6.25,0.1953125,True
2015104834,ポンデザール,Sir Ivor,2,5x5,DSDDS|DDSDS,6.25,0.0,False
2014105249,アルメリアブルーム,Cosmah,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2014105249,アルメリアブルーム,Hail to Reason,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2014105249,アルメリアブルーム,Halo,2,4x4,SSSS|DSSS,12.5,0.78125,True
2014105249,アルメリアブルーム,Mountain Flower,2,5x5,SSSDD|DSSDD,6.25,0.1953125,True
2014105249,アルメリアブルーム,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2014105249,アルメリアブルーム,Sharpen Up,2,5x5,DSDSS|DDSDS,6.25,0.0,False
2014105249,アルメリアブルーム,Sunday Silence,2,3x3,SSS|DSS,25.0,3.125,True
2014105249,アルメリアブルーム,Understanding,2,5x5,SSSDS|DSSDS,6.25,0.1953125,True
2014105249,アルメリアブルーム,Wishing Well,2,4x4,SSSD|DSSD,12.5,0.78125,True
2015101465,ミスマンマミーア,Graustark,2,4x5,SSDS|SDDDS,9.375,0.0,False
2015101465,ミスマンマミーア,Hail to Reason,2,4x4,SSSS|DSSS,12.5,0.78125,True
2015101465,ミスマンマミーア,Nothirdchance,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2015101465,ミスマンマミーア,Turn-to,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2017101146,トウカイデュエル,Hail to Reason,2,5x5,SSSSS|DDSSS,6.25,0.1953125,True
2017105972,ヴァルナ,Hail to Reason,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2017105972,ヴァルナ,Halo,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2017105972,ヴァルナ,Northern Dancer,3,4x5x5,SDDSS|DSDSS|DDSS,12.5,0.5859375,True
2017105972,ヴァルナ,Sunday Silence,2,3x4,SDSS|DSS,18.75,1.5625,True
2017105972,ヴァルナ,Wishing Well,2,4x5,SDSSD|DSSD,9.375,0.390625,True
2017102699,ジャストナウ,Halo,2,4x5,SSSS|DSDSS,9.375,0.390625,True
2017102699,ジャストナウ,Sunday Silence,2,3x4,SSS|DSDS,18.75,1.5625,True
2017102699,ジャストナウ,Wishing Well,2,4x5,SSSD|DSDSD,9.375,0.390625,True
2017103839,ロールオブサンダー,Halo,2,5x5,SDSSS|DSDSS,6.25,0.1953125,True
2017103839,ロールオブサンダー,Mr. Prospector,2,4x5,DSSSS|DDSS,9.375,0.0,False
2017103839,ロールオブサンダー,Sunday Silence,2,4x4,SDSS|DSDS,12.5,0.78125,True
2017103839,ロールオブサンダー,Wishing Well,2,5x5,SDSSD|DSDSD,6.25,0.1953125,True
2017105329,インザムード,Literat,2,5x5,SSDSS|SDSDS,6.25,0.0,False
2017105329,インザムード,Northern Dancer,2,5x5,SDDSS|DDDSS,6.25,0.1953125,True
2017105329,インザムード,Nureyev,2,4x5,DSSDS|DDDS,9.375,0.0,False
2017102017,ショウナンバレリオ,Hail to Reason,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2017102017,ショウナンバレリオ,Halo,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2017102017,ショウナンバレリオ,Northern Dancer,2,5x5,SDDSS|DSDSS,6.25,0.1953125,True
2017102017,ショウナンバレリオ,Sunday Silence,2,3x4,SDSS|DSS,18.75,1.5625,True
2017102017,ショウナンバレリオ,Wishing Well,2,4x5,SDSSD|DSSD,9.375,0.390625,True
2017105434,マイラプソディ,Northern Dancer,2,5x5,SDDSS|DSSSS,6.25,0.1953125,True
2017103793,ヒシタイザン,Hail to Reason,2,4x5,SSSSS|DSSS,9.375,0.390625,True
2017103793,ヒシタイザン,Lyphard,2,5x5,SSDSS|DDSSS,6.25,0.1953125,True
2014103040,エイシンクリック,Lady Victoria,2,4x5,SDDSD|DDSD,9.375,0.390625,True
2014103040,エイシンクリック,Northern Dancer,2,4x5,SDDSS|DDSS,9.375,0.390625,True
2014103040,エイシンクリック,Northern Taste,2,3x4,SDDS|DDS,18.75,1.5625,True
2014103040,エイシンクリック,Nureyev,2,5x5,SSSDS|DDDDS,6.25,0.1953125,True
2014103156,ベイビーステップ,Cosmah,2,4x5,SSSD|DSSSD,9.375,0.390625,True
2014103156,ベイビーステップ,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2014103156,ベイビーステップ,Halo,2,3x4,SSS|DSSS,18.75,1.5625,True
2014103156,ベイビーステップ,Northern Dancer,2,5x5,SDSSS|DSDSS,6.25,0.1953125,True
2012103405,ベステンダンク,Cosmah,2,4x5,SSSD|DSSSD,9.375,0.390625,True
2012103405,ベステンダンク,Flaming Page,2,5x5,SDSSD|DDDSD,6.25,0.1953125,True
2012103405,ベステンダンク,Hail to Reason,2,4x5,SSSS|DSSSS,9.375,0.390625,True
2012103405,ベステンダンク,Halo,2,3x4,SSS|DSSS,18.75,1.5625,True
2012103405,ベステンダンク,Nijinsky,3,4x4x5,SDSS|DSDSS|DDDS,15.625,1.171875,True
2012103405,ベステンダンク,Northern Dancer,2,5x5,SDSSS|DDDSS,6.25,0.1953125,True
2016101163,ロードマイウェイ,Severn Bridge,2,4x5,SSDSD|DSSD,9.375,0.390625,True
2016101163,ロードマイウェイ,Tony Bin,2,3x4,SSDS|DSS,18.75,1.5625,True
2016101163,ロードマイウェイ,カンパラ,2,4x5,SSDSS|DSSS,9.375,0.390625,True
2014102157,テリトーリアル,Halo,2,5x5,DSSDS|DDDDS,6.25,0.0,False
2014102157,テリトーリアル,Mr. Prospector,2,4x5,SSDSS|DSSS,9.375,0.390625,True
2014102157,テリトーリアル,Northern Dancer,2,4x5,SSSS|SDSSS,9.375,0.0,False
2014103266,メイショウエイコウ,Nijinsky,2,4x5,SDDDS|DDSS,9.375,0.390625,True
2014103266,メイショウエイコウ,Northern Dancer,4,5x5x5x5,SSDSS|SDSSS|DSDSS|DDSSS,12.5,0.78125,True
2014103266,メイショウエイコウ,South Ocean,2,5x5,SSDSD|SDSSD,6.25,0.0,False
2014103266,メイショウエイコウ,Storm Bird,2,4x4,SSDS|SDSS,12.5,0.0,False
2017105973,ブラックホール,Halo,2,4x5,SSSS|DDSSS,9.375,0.390625,True
2017105973,ブラックホール,Northern Taste,2,4x5,SSDDS|DDDS,9.375,0.390625,True
2017105973,ブラックホール,Sunday Silence,2,3x4,SSS|DDSS,18.75,1.5625,True
2017105973,ブラックホール,Wishing Well,2,4x5,SSSD|DDSSD,9.375,0.390625,True
2017101835,コントレイル,Fappiano,2,4x5,DSSS|DDDDS,9.375,0.0,False
2017104906,ブルーミングスカイ,Northern Dancer,4,4x5x5x5,SDSSS|DSSS|DDSSS|DDDSS,15.625,0.78125,True
2017102833,ガロアクリーク,Goofed,2,5x5,SDDSD|DDDSD,6.25,0.1953125,True
2017102833,ガロアクリーク,Lyphard,2,4x4,SDDS|DDDS,12.5,0.78125,True
2017102833,ガロアクリーク,Northern Dancer,3,5x5x5,SDDSS|DSDSS|DDDSS,9.375,0.390625,True
2017105567,ヴェルトライゼンデ,Northern Dancer,2,4x5,SDDSS|DDSS,9.375,0.390625,True
2017105567,ヴェルトライゼンデ,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2017104700,ナリノモンターニュ,Gold Digger,2,5x5,SDSSD|DSSSD,6.25,0.1953125,True
2017104700,ナリノモンターニュ,Halo,2,4x5,SSSS|SDSDS,9.375,0.0,False
2017104700,ナリノモンターニュ,Mr. Prospector,2,4x4,SDSS|DSSS,12.5,0.78125,True
2017104700,ナリノモンターニュ,Northern Dancer,2,5x5,DSDSS|DDDSS,6.25,0.0,False
2017104700,ナリノモンターニュ,Raise a Native,2,5x5,SDSSS|DSSSS,6.25,0.1953125,True
2017105422,ワーケア,Nijinsky,2,5x5,DDSSS|DDDSS,6.25,0.0,False
2017105422,ワーケア,Northern Dancer,2,5x5,SDDSS|DSSSS,6.25,0.1953125,True
2017109010,クリノブレーヴ,Halo,2,4x5,SSSS|DSDDS,9.375,0.390625,True
2017109010,クリノブレーヴ,Lyphard,2,3x5,SDDSS|DDS,15.625,0.78125,True
2017109010,クリノブレーヴ,Northern Dancer,2,4x5,DSDSS|DDSS,9.375,0.0,False
2017106711,パンサラッサ,Northern Dancer,2,4x5,SDSSS|DSSS,9.375,0.390625,True
2017104232,ディアセオリー,Northern Dancer,2,5x5,SDDSS|DDSSS,6.25,0.1953125,True
2017105649,オーソリティ,Hail to Reason,2,5x5,SSSSS|DSSSS,6.25,0.1953125,True
2017105649,オーソリティ,Halo,2,4x5,SSSS|DDSSS,9.375,0.390625,True
2017105649,オーソリティ,Northern Dancer,2,5x5,SDDSS|DDDSS,6.25,0.1953125,True
2017105649,オーソリティ,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2017105649,オーソリティ,Sunday Silence,2,3x4,SSS|DDSS,18.75,1.5625,True
2017105649,オーソリティ,Wishing Well,2,4x5,SSSD|DDSSD,9.375,0.390625,True
2017104614,ラグビーボーイ,Raise a Native,2,5x5,SSSSS|DDDSS,6.25,0.1953125,True
2014102617,アンノートル,Danzig,3,4x5x5,SSSD|SSSDS|SDSDS,12.5,0.0,False
2014102617,アンノートル,Hail to Reason,2,5x5,DSSSS|DDSSS,6.25,0.0,False
2014102617,アンノートル,Mr. Prospector,2,5x5,SSSSS|SSDSS,6.25,0.0,False
2014102617,アンノートル,Roberto,2,4x5,SDSSS|DDSS,9.375,0.390625,True
2016105136,サヴォワールエメ,Natalma,2,5x5,SDSSD|DDDSD,6.25,0.1953125,True
2016105136,サヴォワールエメ,Nearctic,2,5x5,SDSSS|DDDSS,6.25,0.1953125,True
2016105136,サヴォワールエメ,Northern Dancer,3,4x4x5,SDSS|DSSSS|DDDS,15.625,1.171875,True
2015103392,モルフェオルフェ,Cosmah,2,5x5,SSSSD|DDSSD,6.25,0.1953125,True
2015103392,モルフェオルフェ,Hail to Reason,2,5x5,SSSSS|DDSSS,6.25,0.1953125,True
2015103392,モルフェオルフェ,Halo,2,4x4,SSSS|DDSS,12.5,0.78125,True
2015103392,モルフェオルフェ,Mountain Flower,2,5x5,SSSDD|DDSDD,6.25,0.1953125,True
2015103392,モルフェオルフェ,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2015103392,モルフェオルフェ,Sunday Silence,2,3x3,SSS|DDS,25.0,3.125,True
2015103392,モルフェオルフェ,Understanding,2,5x5,SSSDS|DDSDS,6.25,0.1953125,True
2015103392,モルフェオルフェ,Wishing Well,2,4x4,SSSD|DDSD,12.5,0.78125,True
2014104278,ウインシャトレーヌ,Natalma,2,5x5,SDSSD|DDSSD,6.25,0.1953125,True
2014104278,ウインシャトレーヌ,Nearctic,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2014104278,ウインシャトレーヌ,Northern Dancer,2,4x4,SDSS|DDSS,12.5,0.78125,True
2017101299,クリスタルブラック,Cosmah,2,5x5,SSSSD|DSSSD,6.25,0.1953125,True
2017101299,クリスタルブラック,Hail to Reason,3,5x5x5,SSSSS|DSSSS|DDSSS,9.375,0.390625,True
2017101299,クリスタルブラック,Halo,2,4x4,SSSS|DSSS,12.5,0.78125,True
2017101057,チュウワジョーダン,Nearctic,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2017101057,チュウワジョーダン,Northern Dancer,2,4x5,SSDSS|SDSS,9.375,0.0,False
2017106553,ゼノヴァース,Lyphard,2,4x5,SDSS|DSDSS,9.375,0.390625,True
2017106553,ゼノヴァース,Northern Dancer,3,4x5x5,SDSSS|DSSS|DDSSS,12.5,0.5859375,True
2017105379,ディアスティマ,Crimson Satan,2,5x5,DDSDS|DDDSS,6.25,0.0,False
2017105379,ディアスティマ,Northern Dancer,2,5x5,SDSSS|DSDSS,6.25,0.1953125,True
2017105585,ヒュッゲ,Northern Dancer,2,4x5,SDDSS|DDSS,9.375,0.390625,True
2017105937,キムケンドリーム,Northern Dancer,3,4x5x5,SDDSS|DSSS|DDSSS,12.5,0.5859375,True
2017105937,キムケンドリーム,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2017103572,ビターエンダー,Mr. Prospector,2,5x5,DSSSS|DDDSS,6.25,0.0,False
2017103572,ビターエンダー,Northern Taste,2,4x5,SSDDS|SDDS,9.375,0.0,False
2017104810,ヴィアメント,Halo,3,4x4x5,DSSS|DDDD|DDDDS,15.625,0.0,False
2017104810,ヴィアメント,Mr. Prospector,2,3x5,SSS|DDDSS,15.625,0.78125,True
2017104810,ヴィアメント,Northern Dancer,2,5x5,SSDSS|SDSSS,6.25,0.0,False
2017105186,スカイグルーヴ,Hail to Reason,2,5x5,SSSSS|DDSSS,6.25,0.1953125,True
2017105186,スカイグルーヴ,Halo,2,4x5,SDSSS|DDSS,9.375,0.390625,True
2017105186,スカイグルーヴ,Sunday Silence,2,3x4,SDSS|DDS,18.75,1.5625,True
2017105186,スカイグルーヴ,Wishing Well,2,4x5,SDSSD|DDSD,9.375,0.390625,True
2014105265,マスターコード,Northern Dancer,2,5x5,SSSSS|SDDSS,6.25,0.0,False
2015105090,レッドレオン,Northern Dancer,2,5x5,SDSSS|DDSSS,6.25,0.1953125,True
2014105081,プリンスオブペスカ,Northern Dancer,2,5x5,SDDSS|DSSSS,6.25,0.1953125,True
2015100106,クロスケ,Hail to Reason,2,4x5,SSSSS|DSSS,9.375,0.390625,True
2015100106,クロスケ,ロイヤルスキー,2,4x5,SSDS|SDDDS,9.375,0.0,False
2013104277,ステイブラビッシモ,Northern Dancer,2,5x5,SDDSS|DSDSS,6.25,0.1953125,True
2017105472,サトノフラッグ,Lyphard,2,4x5,SDSS|DDSDS,9.375,0.390625,True
2017106153,エンデュミオン,Coup de Folie,2,4x4,SDSD|DDSD,12.5,0.78125,True
