horse_id,horse_name,source_url,qc_status,ped_S,ped_SS,ped_SSS,ped_SSSS,ped_SSSSS,ped_SSSSD,ped_SSSD,ped_SSSDS,ped_SSSDD,ped_SSD,ped_SSDS,ped_SSDSS,ped_SSDSD,ped_SSDD,ped_SSDDS,ped_SSDDD,ped_SD,ped_SDS,ped_SDSS,ped_SDSSS,ped_SDSSD,ped_SDSD,ped_SDSDS,ped_SDSDD,ped_SDD,ped_SDDS,ped_SDDSS,ped_SDDSD,ped_SDDD,ped_SDDDS,ped_SDDDD,ped_D,ped_DS,ped_DSS,ped_DSSS,ped_DSSSS,ped_DSSSD,ped_DSSD,ped_DSSDS,ped_DSSDD,ped_DSD,ped_DSDS,ped_DSDSS,ped_DSDSD,ped_DSDD,ped_DSDDS,ped_DSDDD,ped_DD,ped_DDS,ped_DDSS,ped_DDSSS,ped_DDSSD,ped_DDSD,ped_DDSDS,ped_DDSDD,ped_DDD,ped_DDDS,ped_DDDSS,ped_DDDSD,ped_DDDD,ped_DDDDS,ped_DDDDD
2019104579,キャンデセント,https://db.netkeiba.com/horse/ped/2019104579/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,トータルヒート,Street Cry,Machiavellian,Mr. Prospector,Raise a Native,Gold Digger,Coup de Folie,Halo,Raise the Standard,Helen Street,Troy,Petingo,La Milo,Waterway,Riverman,Boulevard,リーサルヒート,Unusual Heat,Nureyev,Northern Dancer,Special,Rossard,Glacial,Peas-Blossom,Lethal Leta,Synastry,Seattle Slew,Municipal Bond,Tiptopper,Shecky Greene,Out Draw
2019106852,グッドフェイス,https://db.netkeiba.com/horse/ped/2019106852/,PASS,キズナ,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,キャットクイル Catequil,Storm Cat,Storm Bird,Northern Dancer,South Ocean,Terlingua,Secretariat,Crimson Saint,Pacific Princess,Damascus,Sword Dancer,Kerala,Fiji,Acropolis,Rififi,アイリーグレイ,クロフネ,フレンチデピュティ French Deputy,Deputy Minister,Vice Regent,Mint Copy,Mitterand,Hold Your Peace,Laredo Lass,ブルーアヴェニュー Blue Avenue,Classic Go Go,Pago Pago,Classic Perfection,Eliza Blue,Icecapade,コレラ,ジョリブロンド,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ブラッシングブロンド Blushing Blond,Al Nasr,Lyphard,Caretta,Dynamite Blond,Halo,All Things New
2017104570,ウインドジャマー,https://db.netkeiba.com/horse/ped/2017104570/,PASS,スピルバーグ,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,プリンセスオリビア Princess Olivia,Lycius,Mr. Prospector,Raise a Native,Gold Digger,Lypatia,Lyphard,Hypatia,Dance Image,Sadler's Wells,Northern Dancer,Fairy Bridge,Diamond Spring,Vaguely Noble,Dumfries,クラウンアスリート,アフリート Afleet,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Polite Lady,Venetian Jester,Tom Fool,Venice,Friendly Ways,Green Ticket,Ways to Learn,クラウンフォレスト,Chief's Crown,Danzig,Northern Dancer,Pas de Nom,Six Crowns,Secretariat,Chris Evert,プレイメイト Playmate,Buckpasser,Tom Fool,Busanda,Intriguing,Swaps,Glamour
2016104998,アスティ,https://db.netkeiba.com/horse/ped/2016104998/,PASS,オルフェーヴル,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサッシュ,ノーザンテースト,ロイヤルサッシュ,オリエンタルアート,メジロマックイーン,メジロティターン,メジロアサマ,シエリル,メジロオーロラ,リマンド,メジロアイリス,エレクトロアート,ノーザンテースト,Northern Dancer,Lady Victoria,グランマスティーヴンス,Lt. Stevens,Dhow,クィーンスプマンテ,ジャングルポケット,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダンスチャーマー Dance Charmer,Nureyev,Northern Dancer,Special,Skillful Joy,Nodouble,Skillful Miss,センボンザクラ,サクラユタカオー,テスコボーイ,Princely Gift,Suncourt,アンジェリカ,ネヴァービート,スターハイネス,ダイナフランダース,ノーザンテースト,Northern Dancer,Lady Victoria,レディフランダーズ,Chieftain,Moll Flanders
2016104946,シルヴァーソニック,https://db.netkeiba.com/horse/ped/2016104946/,PASS,オルフェーヴル,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサッシュ,ノーザンテースト,ロイヤルサッシュ,オリエンタルアート,メジロマックイーン,メジロティターン,メジロアサマ,シエリル,メジロオーロラ,リマンド,メジロアイリス,エレクトロアート,ノーザンテースト,Northern Dancer,Lady Victoria,グランマスティーヴンス,Lt. Stevens,Dhow,エアトゥーレ,トニービン Tony Bin,カンパラ Kampala,Kalamoun,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,スキーパラダイス Ski Paradise,Lyphard,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Ski Goggle,ロイヤルスキー,Raja Baba,Coz o'Nijinsky,Mississippi Siren,Delta Judge,Cable Censor
2018105081,ジェラルディーナ,https://db.netkeiba.com/horse/ped/2018105081/,PASS,モーリス,スクリーンヒーロー,グラスワンダー,Silver Hawk,Roberto,Gris Vitesse,Ameriflora,Danzig,Graceful Touch,ランニングヒロイン,サンデーサイレンス,Halo,Wishing Well,ダイナアクトレス,ノーザンテースト,モデルスポート,メジロフランシス,カーネギー Carnegie,Sadler's Wells,Northern Dancer,Fairy Bridge,Detroit,Riverman,Derna,メジロモントレー,モガミ,Lyphard,ノーラック,メジロクインシー,フィディオン,メジロボサツ,ジェンティルドンナ,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,ドナブリーニ Donna Blini,Bertolini,Danzig,Northern Dancer,Pas de Nom,Aquilegia,Alydar,Courtly Dee,Cal Norma's Lady,リファーズスペシャル,Lyphard,My Bupers,June Darling,ジュニアス,Beau Darling
2015103616,メイショウオーパス,https://db.netkeiba.com/horse/ped/2015103616/,PASS,メイショウボーラー,タイキシャトル,Devil's Bag,Halo,Hail to Reason,Cosmah,Ballade,Herbager,Miss Swapsco,ウェルシュマフィン Welsh Muffin,Caerleon,Nijinsky,Foreseer,Muffitys,Thatch,Contrail,ナイスレイズ Nice Raise,Storm Cat,Storm Bird,Northern Dancer,South Ocean,Terlingua,Secretariat,Crimson Saint,Nice Tradition,Search Tradition,Nashua,Searching,Nice Dancing,Kazan,Nice,マンハッタンミート,マンハッタンカフェ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,サトルチェンジ Subtle Change,Law Society,Alleged,Bold Bikini,Santa Luciana,Luciano,Suleika,ダノンエトランゼル,Broken Vow,Unbridled,Fappiano,Gana Facil,Wedding Vow,Nijinsky,Wedding Picture,リージェンエトランジェール Legion Etrangere,Carson City,Mr. Prospector,Blushing Promise,Le Clerc,True Knight,Migratory
2016100733,マイネルフラップ,https://db.netkeiba.com/horse/ped/2016100733/,PASS,ヴィクトワールピサ,ネオユニヴァース,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ポインテッドパス Pointed Path,Kris,Sharpen Up,Doubly Sure,Silken Way,Shantung,Boulevard,ホワイトウォーターアフェア Whitewater Affair,Machiavellian,Mr. Prospector,Raise a Native,Gold Digger,Coup de Folie,Halo,Raise the Standard,Much Too Risky,Bustino,Busted,Ship Yard,Short Rations,Lorenzaccio,Short Commons,マイネエレーナ,ロージズインメイ Roses in May,Devil His Due,Devil's Bag,Halo,Ballade,Plenty O'Toole,Raise a Cup,Li'l Puss,Tell a Secret,Speak John,Prince John,Nuit de Folies,Secret Retreat,Clandestine,Retirement,ゲイリーピクシー,Rahy,Blushing Groom,Red God,Runaway Bride,Glorious Song,Halo,Ballade,ファイブフランス,ノーザンテースト,Northern Dancer,Lady Victoria,セーヌスポート,ボールドアンドエイブル,タミアナ
2019102531,シェルビーズアイ,https://db.netkeiba.com/horse/ped/2019102531/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,ポントマイコ,ゼンノロブロイ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ローミンレイチェル Roamin Rachel,マイニング,Mr. Prospector,I Pass,One Smart Lady,Clever Trick,Pia's Lady,マイコノエリ,スウェプトオーヴァーボード Swept Overboard,エンドスウィープ,フォーティナイナー,Broom Dance,Sheer Ice,Cutlass,Hey Dolly A.,ヴィヴァットレジーナ Vivat Regina,Nashwan,Blushing Groom,Height of Fashion,Truly Special,Caerleon,Arctique Royale
2019105792,アケルナルスター,https://db.netkeiba.com/horse/ped/2019105792/,PASS,トーセンラー,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,プリンセスオリビア Princess Olivia,Lycius,Mr. Prospector,Raise a Native,Gold Digger,Lypatia,Lyphard,Hypatia,Dance Image,Sadler's Wells,Northern Dancer,Fairy Bridge,Diamond Spring,Vaguely Noble,Dumfries,パリージョ,タイキシャトル,Devil's Bag,Halo,Hail to Reason,Cosmah,Ballade,Herbager,Miss Swapsco,ウェルシュマフィン Welsh Muffin,Caerleon,Nijinsky,Foreseer,Muffitys,Thatch,Contrail,アレグリアス,フォーティナイナー Forty Niner,Mr. Prospector,Raise a Native,Gold Digger,File,Tom Rolfe,Continue,インヴァイト Invite,Be My Guest,Northern Dancer,What a Treat,Burghclere,Busted,Highclere
2019101782,ラーグルフ,https://db.netkeiba.com/horse/ped/2019101782/,PASS,モーリス,スクリーンヒーロー,グラスワンダー,Silver Hawk,Roberto,Gris Vitesse,Ameriflora,Danzig,Graceful Touch,ランニングヒロイン,サンデーサイレンス,Halo,Wishing Well,ダイナアクトレス,ノーザンテースト,モデルスポート,メジロフランシス,カーネギー Carnegie,Sadler's Wells,Northern Dancer,Fairy Bridge,Detroit,Riverman,Derna,メジロモントレー,モガミ,Lyphard,ノーラック,メジロクインシー,フィディオン,メジロボサツ,アバンドーネ,ファルブラヴ Falbrav,Fairy King,Northern Dancer,Nearctic,Natalma,Fairy Bridge,Bold Reason,Special,Gift of the Night,Slewpy,Seattle Slew,Rare Bouquet,Little Nana,Lithiot,Nenana Road,ロスグラシアレス,シンボリクリスエス,Kris S.,Roberto,Sharp Queen,Tee Kay,Gold Meridian,Tri Argo,ロスマリヌス,サンデーサイレンス,Halo,Wishing Well,アンブロジン,Mr. Prospector,バラダ
2019100861,グランドライン,https://db.netkeiba.com/horse/ped/2019100861/,PASS,ドゥラメンテ,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,アドマイヤグルーヴ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,エアグルーヴ,トニービン,カンパラ,Severn Bridge,ダイナカール,ノーザンテースト,シャダイフェザー,グランシャルム,Dylan Thomas,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Lagrion,Diesis,Sharpen Up,Doubly Sure,Wrap It Up,Mount Hagen,Doc Nan,ロイヤルファンタジー,Monsun,Konigsstuhl,Dschingis Khan,Konigskronung,Mosella,Surumu,Monasia,Rudolfina,Pleasant Colony,His Majesty,Sun Colony,Robertina,Roberto,Bring Out the Band
2019105155,キラーアビリティ,https://db.netkeiba.com/horse/ped/2019105155/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,キラーグレイシス Killer Graces,Congaree,アラジ Arazi,Blushing Groom,Red God,Runaway Bride,ダンスールファビュルー,Northern Dancer,Fabuleux Jane,Mari's Sheba,Mari's Book,Northern Dancer,Mari Her,Sheba Little,Known Fact,Come Back,Heatherdoesntbluff,Old Trieste,A.P. Indy,Seattle Slew,Weekend Surprise,Lovlier Linda,Vigors,Linda Summers,Michigan Bluff,Skywalker,Relaunch,Bold Captive,ミドルフォークラピッヅ,Wild Again,Gleaming Water
2019105194,コマンドライン,https://db.netkeiba.com/horse/ped/2019105194/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,コンドコマンド Condo Commando,Tiz Wonderful,Tiznow,Cee's Tizzy,Relaunch,テイズリー,Cee's Song,Seattle Song,Lonely Dancer,Evil,ヘネシー,Storm Cat,Island Kitty,Lit'l Rose,Mr. Prospector,Girlfriend,Yearly Report,General Meeting,Seattle Slew,Bold Reasoning,My Charmer,Alydar's Promise,Alydar,Summertime Promise,Fiscal Year,Half a Year,Riverman,Six Months Long,Fiscal Gold,Slew o' Gold,Fiscal Fun
2019104666,サトノヘリオス,https://db.netkeiba.com/horse/ped/2019104666/,PASS,エピファネイア,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,Seattle Slew,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,シーザリオ,スペシャルウィーク,サンデーサイレンス,Halo,Wishing Well,キャンペンガール,マルゼンスキー,レディーシラオキ,キロフプリミエール Kirov Premiere,Sadler's Wells,Northern Dancer,Fairy Bridge,Querida,Habitat,Principia,エアマグダラ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,エアデジャヴー,ノーザンテースト Northern Taste,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,アイドリームドアドリーム I Dreamed a Dream,Well Decorated,Raja Baba,Paris Breeze,Hidden Trail,Gleaming,Tobacco Trail
2019105346,ジャスティンパレス,https://db.netkeiba.com/horse/ped/2019105346/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,パレスルーマー Palace Rumor,Royal Anthem,Theatrical,Nureyev,Northern Dancer,Special,ツリーオブノレッジ,Sassafras,Sensibility,In Neon,Ack Ack,Battle Joined,Fast Turn,Shamara,Dewan,Palsy Walsy,Whisperifyoudare,Red Ransom,Roberto,Hail to Reason,Bramalea,アラビアII,Damascus,Christmas Wind,Stellar Affair,Skywalker,Relaunch,Bold Captive,Fawn and Hahn,Grey Dawn,Ecstatica
2019104658,ボーンディスウェイ,https://db.netkeiba.com/horse/ped/2019104658/,PASS,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビューパーダンス Buper Dance,Lyphard,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,ウィンドハック Windhuk,Platini,Surumu,Literat,Birkhahn,Lis,Surama,Reliance,Suncourt,Prairie Darling,Stanford,Red God,Sweet Almond,Prairie Belle,Northfields,Prairie Beauty,Waconda,Pursuit of Love,グルームダンサー,Blushing Groom,Featherhill,Dance Quest,Green Dancer,Polyponder,Waterway,Avatar,Graustark,Brown Berry,Viaduct,Damascus,Ponte Vecchio
2019102879,マテンロウレオ,https://db.netkeiba.com/horse/ped/2019102879/,PASS,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビューパーダンス Buper Dance,Lyphard,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,サラトガヴィーナス,ブライアンズタイム Brian's Time,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Kelley's Day,Graustark,Ribot,Flower Bowl,Golden Trail,Hasty Road,Sunny Vale,レディダンジグ Lady Danzig,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Lady's Secret,Secretariat,Bold Ruler,Somethingroyal,Great Lady M.,Icecapade,Sovereign Lady
2019101846,クラウンドマジック,https://db.netkeiba.com/horse/ped/2019101846/,PASS,エピファネイア,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,Seattle Slew,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,シーザリオ,スペシャルウィーク,サンデーサイレンス,Halo,Wishing Well,キャンペンガール,マルゼンスキー,レディーシラオキ,キロフプリミエール Kirov Premiere,Sadler's Wells,Northern Dancer,Fairy Bridge,Querida,Habitat,Principia,クラウンドジャック,ヴィクトワールピサ,ネオユニヴァース,サンデーサイレンス,Halo,Wishing Well,ポインテッドパス,Kris,Silken Way,ホワイトウォーターアフェア Whitewater Affair,Machiavellian,Mr. Prospector,Coup de Folie,Much Too Risky,Bustino,Short Rations,ゴールデンジャック,アフリート Afleet,Mr. Prospector,Raise a Native,Gold Digger,Polite Lady,Venetian Jester,Friendly Ways,コマーズ Comaz,Danzig,Northern Dancer,Pas de Nom,ミドルマーチ,Buckpasser,Nice Princess
2019104756,オニャンコポン,https://db.netkeiba.com/horse/ped/2019104756/,PASS,エイシンフラッシュ,キングズベスト King's Best,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,Allegretta,Lombard,Agio,Promised Lady,Anatevka,Espresso,Almyra,ムーンレディ Moonlady,Platini,Surumu,Literat,Surama,Prairie Darling,Stanford,Prairie Belle,Midnight Fever,Sure Blade,Kris,Double Lock,Majoritat,Konigsstuhl,Monacchia,シャリオドール,ヴィクトワールピサ,ネオユニヴァース,サンデーサイレンス,Halo,Wishing Well,ポインテッドパス,Kris,Silken Way,ホワイトウォーターアフェア Whitewater Affair,Machiavellian,Mr. Prospector,Coup de Folie,Much Too Risky,Bustino,Short Rations,サプレザ Sahpresa,Sahm,Mr. Prospector,Raise a Native,Gold Digger,Salsabil,Sadler's Wells,Flame of Tara,Sorpresa,Pleasant Tap,Pleasant Colony,Never Knock,Dubiously,Jolie Jo,Skeptic Lady
2019102384,タイラーテソーロ,https://db.netkeiba.com/horse/ped/2019102384/,PASS,ゴールドシップ,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサッシュ,ノーザンテースト,ロイヤルサッシュ,ポイントフラッグ,メジロマックイーン,メジロティターン,メジロアサマ,シエリル,メジロオーロラ,リマンド,メジロアイリス,パストラリズム,プルラリズム,The Minstrel,Cambretta,トクノエイティー,トライバルチーフ,アイアンルビー,ノウ Know,Street Cry,Machiavellian,Mr. Prospector,Raise a Native,Gold Digger,Coup de Folie,Halo,Raise the Standard,Helen Street,Troy,Petingo,La Milo,Waterway,Riverman,Boulevard,Gypsy's Warning,Mogok,Storm Cat,Storm Bird,Terlingua,Coup de Folie,Halo,Raise the Standard,Gypsy Queen,Royal Chalice,Royal prerogative,Port Wine,Sara's Warning,Caveat,Apsara
2019104937,アスクワイルドモア,https://db.netkeiba.com/horse/ped/2019104937/,PASS,キズナ,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,キャットクイル Catequil,Storm Cat,Storm Bird,Northern Dancer,South Ocean,Terlingua,Secretariat,Crimson Saint,Pacific Princess,Damascus,Sword Dancer,Kerala,Fiji,Acropolis,Rififi,ラセレシオン,ゼンノロブロイ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ローミンレイチェル Roamin Rachel,マイニング,Mr. Prospector,I Pass,One Smart Lady,Clever Trick,Pia's Lady,アルゼンチンスター,Candy Stripes,Blushing Groom,Red God,Runaway Bride,バブルカンパニー,Lyphard,Prodice,ディフェレンテ Diferente,Propicio,Dorileo,Prontisima,Derepente,Samos,Desalmada
2017105582,ルビーカサブランカ,https://db.netkeiba.com/horse/ped/2017105582/,PASS,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,Nureyev,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス Manfath,ラストタイクーン Last Tycoon,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,Mill Reef,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,Green Dancer,Khazaeen,ムードインディゴ,ダンスインザダーク,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ダンシングキイ,Nijinsky,Northern Dancer,Flaming Page,Key Partner,Key to the Mint,Native Partner,リープフォージョイ Leap for Joy,Sharpo,Sharpen Up,エタン,Rocchetta,Moiety Bird,ファルコン,Gaska,Humble Pie,Known Fact,In Reality,Tamerett,Scarcely Blessed,ソーブレスド,Parsimony
2018100927,マリアエレーナ,https://db.netkeiba.com/horse/ped/2018100927/,PASS,クロフネ,フレンチデピュティ French Deputy,Deputy Minister,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Mitterand,Hold Your Peace,Speak John,Blue Moon,Laredo Lass,Bold Ruler,Fortunate Isle,ブルーアヴェニュー Blue Avenue,Classic Go Go,Pago Pago,Matrice,Pompilia,Classic Perfection,Never Bend,Mira Femme,Eliza Blue,Icecapade,Nearctic,Shenanigans,コレラ,Roberto,Catania,テンダリーヴォイス,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,ミスアンコール,キングカメハメハ,Kingmambo,Mr. Prospector,Miesque,マンファス,ラストタイクーン,Pilot Bird,ブロードアピール,Broad Brush,Ack Ack,Hay Patcher,Valid Allure,Valid Appeal,Alluring Girl
2017104771,ラルナブリラーレ,https://db.netkeiba.com/horse/ped/2017104771/,PASS,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビューパーダンス Buper Dance,Lyphard,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,シルヴァーカップ Silver Cup,Almutawakel,Machiavellian,Mr. Prospector,Raise a Native,Gold Digger,Coup de Folie,Halo,Raise the Standard,Elfaslah,Green Desert,Danzig,Foreign Courier,Fair of the Furze,Ela-Mana-Mou,Autocratic,Ribblesdale,Northern Park,Northern Dancer,Nearctic,Natalma,Mrs. Penny,Great Nephew,Tananarive,Tarib,Habitat,Sir Gaylord,Little Hut,Red Coral,Red God,Meme Chose
2019103096,ニシノムネヲウツ,https://db.netkeiba.com/horse/ped/2019103096/,PASS,ドゥラメンテ,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,アドマイヤグルーヴ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,エアグルーヴ,トニービン,カンパラ,Severn Bridge,ダイナカール,ノーザンテースト,シャダイフェザー,レッドアシェット,ダイワメジャー,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,スカーレットブーケ,ノーザンテースト,Northern Dancer,Lady Victoria,スカーレットインク,Crimson Satan,Consentida,ウィンドハック Windhuk,Platini,Surumu,Literat,Surama,Prairie Darling,Stanford,Prairie Belle,Waconda,Pursuit of Love,グルームダンサー,Dance Quest,Waterway,Avatar,Viaduct
