horse_id,horse_name,source_url,qc_status,sire,dam,broodmare_sire,sire_sire,sire_dam_sire,dam_dam,female_tail_5gen,sire_line,sire_broad_line,broodmare_sire_line,broodmare_sire_broad_line,sire_x_bms_line,sire_broad_x_bms_broad,sire_line_x_female_tail,repeated_ancestor_count,cross_summary,wright_F_approx_pct,blood_sunday_silence_pct,blood_northern_dancer_pct,blood_mr_prospector_pct,blood_kingmambo_pct,blood_roberto_pct,blood_sadler_s_wells_pct,blood_danzig_pct,blood_halo_pct,blood_hail_to_reason_pct,blood_seattle_slew_pct,blood_a_p_indy_pct,blood_nijinsky_pct,blood_nureyev_pct,blood_storm_cat_pct,blood_deputy_minister_pct,blood_tony_bin_pct,blood_lyphard_pct,blood_raise_a_native_pct,blood_native_dancer_pct
2011104065,アカネイロ,https://db.netkeiba.com/horse/ped/2011104065/,PASS,クロフネ,マチカネエンジイロ,Sunday Silence,フレンチデピュティ French Deputy,Classic Go Go,マチカネササメユキ,Best in Show,Deputy Minister,Northern Dancer,Sunday Silence,Hail to Reason,Deputy Minister__X__Sunday Silence,Northern Dancer__X__Hail to Reason,Deputy Minister__X__Best in Show,2,Buckpasser:5x5;Northern Dancer:5x5,0.1953125,25.0,6.25,6.25,0.0,3.125,0.0,0.0,12.5,6.25,0.0,0.0,6.25,0.0,0.0,12.5,0.0,0.0,3.125,0.0
2011103758,レッドオリヴィア,https://db.netkeiba.com/horse/ped/2011103758/,PASS,ジャングルポケット,アドマイヤリッチ,Sunday Silence,Tony Bin,Nureyev,レース Lace,Native Partner,Tony Bin,Tony Bin,Sunday Silence,Hail to Reason,Tony Bin__X__Sunday Silence,Tony Bin__X__Hail to Reason,Tony Bin__X__Native Partner,1,Northern Dancer:4x5,0.390625,25.0,9.375,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,6.25,12.5,0.0,0.0,25.0,0.0,3.125,0.0
2010102776,ショウナンバーキン,https://db.netkeiba.com/horse/ped/2010102776/,PASS,フジキセキ,ショウナンマライア,クロフネ,Sunday Silence,Le Fabuleux,ショウナンアイドル,シヤダイプリマ,Sunday Silence,Hail to Reason,Deputy Minister,Northern Dancer,Sunday Silence__X__Deputy Minister,Hail to Reason__X__Northern Dancer,Sunday Silence__X__シヤダイプリマ,0,,0.0,25.0,0.0,6.25,0.0,3.125,0.0,0.0,12.5,6.25,0.0,0.0,3.125,0.0,0.0,6.25,0.0,0.0,3.125,0.0
2011105890,ヒルノマテーラ,https://db.netkeiba.com/horse/ped/2011105890/,PASS,マンハッタンカフェ,コンサーンナッカ Concern Nacca,Concern,Sunday Silence,Law Society,Sacramentada,Belle Aurore,Sunday Silence,Hail to Reason,Concern,Concern,Sunday Silence__X__Concern,Hail to Reason__X__Concern,Sunday Silence__X__Belle Aurore,1,Hoist the Flag:5x5,0.1953125,25.0,6.25,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010103921,ゴールドテーラー,https://db.netkeiba.com/horse/ped/2010103921/,PASS,Stay Gold,ホットレッグス,Galileo,Sunday Silence,ディクタス Dictus,アクセラレイション Acceleration,Bon Appetit,Stay Gold,Hail to Reason,Sadler's Wells,Northern Dancer,Stay Gold__X__Sadler's Wells,Hail to Reason__X__Northern Dancer,Stay Gold__X__Bon Appetit,1,Northern Dancer:4x5,0.390625,25.0,9.375,3.125,0.0,0.0,12.5,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011101162,シャイニーガール,https://db.netkeiba.com/horse/ped/2011101162/,PASS,ブラックタイド,ブライティアガール,アフリート Afleet,Sunday Silence,Alzao,ディクターガール,Running Shoes,Sunday Silence,Hail to Reason,Mr. Prospector,Native Dancer,Sunday Silence__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Sunday Silence__X__Running Shoes,1,Northern Dancer:5x5,0.1953125,25.0,6.25,12.5,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,3.125
2009106265,マーティンボロ,https://db.netkeiba.com/horse/ped/2009106265/,PASS,Deep Impact,ハルーワソング Halwa Song,Nureyev,Sunday Silence,Alzao,Morn of Song,Miss Swapsco,Deep Impact,Hail to Reason,Nureyev,Northern Dancer,Deep Impact__X__Nureyev,Hail to Reason__X__Northern Dancer,Deep Impact__X__Miss Swapsco,5,Almahmoud:5x5;Cosmah:4x5;Hail to Reason:4x5;Halo:3x4;Northern Dancer:3x5,3.3203125,25.0,15.625,0.0,0.0,0.0,0.0,0.0,18.75,9.375,0.0,0.0,0.0,25.0,0.0,0.0,0.0,6.25,0.0,3.125
2010103004,バーディーイーグル,https://db.netkeiba.com/horse/ped/2010103004/,PASS,ブライアンズタイム Brian's Time,ホームスイートホーム Home Sweet Home,Seeking the Gold,Roberto,Graustark,Our Country Place,Stick to Beauty,Roberto,Hail to Reason,Mr. Prospector,Native Dancer,Roberto__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Roberto__X__Stick to Beauty,5,Flower Bowl:4x5;Hasty Road:4x5;Mr. Prospector:3x5;Nashua:4x5;Ribot:4x5,1.5625,0.0,3.125,15.625,0.0,25.0,0.0,0.0,0.0,12.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,3.125
2011104117,ルミナスウォリアー,https://db.netkeiba.com/horse/ped/2011104117/,PASS,メイショウサムソン,ルミナスハッピー,アグネスタキオン,オペラハウス Opera House,ダンシングブレーヴ Dancing Brave,リアリーハッピー Really Happy,Prime Time,Sadler's Wells,Northern Dancer,Sunday Silence,Hail to Reason,Sadler's Wells__X__Sunday Silence,Northern Dancer__X__Hail to Reason,Sadler's Wells__X__Prime Time,1,Northern Dancer:4x5x5,0.5859375,12.5,12.5,0.0,0.0,0.0,12.5,0.0,6.25,3.125,6.25,0.0,3.125,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2010102881,オリオンザジャパン,https://db.netkeiba.com/horse/ped/2010102881/,PASS,クロフネ,パーシャンブルー,Sunday Silence,フレンチデピュティ French Deputy,Classic Go Go,スプリングコート,One Clear Call,Deputy Minister,Northern Dancer,Sunday Silence,Hail to Reason,Deputy Minister__X__Sunday Silence,Northern Dancer__X__Hail to Reason,Deputy Minister__X__One Clear Call,1,Northern Dancer:5x5,0.1953125,25.0,6.25,0.0,0.0,3.125,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0
2010104113,ケイティープライド,https://db.netkeiba.com/horse/ped/2010104113/,PASS,Deep Impact,ケイティーズギフト,フレンチデピュティ French Deputy,Sunday Silence,Alzao,ケイティーズファースト Katies First,Brabantia,Deep Impact,Hail to Reason,Deputy Minister,Northern Dancer,Deep Impact__X__Deputy Minister,Hail to Reason__X__Northern Dancer,Deep Impact__X__Brabantia,1,Northern Dancer:5x5,0.1953125,25.0,6.25,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,0.0
2011103985,ツクバアズマオー,https://db.netkeiba.com/horse/ped/2011103985/,PASS,Stay Gold,ニューグランジ,Giant's Causeway,Sunday Silence,ディクタス Dictus,シアトルデライター Seattle Delighter,Sale Day,Stay Gold,Hail to Reason,Storm Cat,Northern Dancer,Stay Gold__X__Storm Cat,Hail to Reason__X__Northern Dancer,Stay Gold__X__Sale Day,1,Northern Dancer:5x5,0.1953125,25.0,6.25,0.0,0.0,3.125,0.0,0.0,12.5,6.25,12.5,0.0,0.0,0.0,12.5,0.0,0.0,3.125,0.0,0.0
2011104957,フェイマスエンド,https://db.netkeiba.com/horse/ped/2011104957/,PASS,シルクフェイマス,シルキーウィズ,エンドスウィープ End Sweep,マーベラスサンデー,Caerleon,グレイスカップ,Miss Carrie H.,Sunday Silence,Hail to Reason,Mr. Prospector,Native Dancer,Sunday Silence__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Sunday Silence__X__Miss Carrie H.,2,Hail to Reason:5x5;Northern Dancer:5x5x5x5,0.78125,12.5,12.5,6.25,0.0,6.25,0.0,0.0,6.25,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2009105771,エキストラエンド,https://db.netkeiba.com/horse/ped/2009105771/,PASS,Deep Impact,カーリング Carling,Garde Royale,Sunday Silence,Alzao,Corraleja,Comfort,Deep Impact,Hail to Reason,Nasrullah,Nasrullah,Deep Impact__X__Nasrullah,Hail to Reason__X__Nasrullah,Deep Impact__X__Comfort,0,,0.0,25.0,3.125,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2010100356,テイエムイナズマ,https://db.netkeiba.com/horse/ped/2010100356/,PASS,ブラックタイド,クラスター Cluster,Danzig,Sunday Silence,Alzao,Knot,Lea Lark,Sunday Silence,Hail to Reason,Danzig,Northern Dancer,Sunday Silence__X__Danzig,Hail to Reason__X__Northern Dancer,Sunday Silence__X__Lea Lark,2,Almahmoud:5x5;Northern Dancer:3x5,0.9765625,25.0,15.625,0.0,0.0,0.0,0.0,25.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,3.125,3.125
2012104808,ロジチャリス,https://db.netkeiba.com/horse/ped/2012104808/,PASS,ダイワメジャー,プラチナチャリス,ロックオブジブラルタル,Sunday Silence,Northern Taste,シルバーチャリス,Level Sands,Sunday Silence,Hail to Reason,Danzig,Northern Dancer,Sunday Silence__X__Danzig,Hail to Reason__X__Northern Dancer,Sunday Silence__X__Level Sands,1,Northern Dancer:4x5x5,0.78125,25.0,12.5,0.0,0.0,3.125,0.0,6.25,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011102236,ダンツキャンサー,https://db.netkeiba.com/horse/ped/2011102236/,PASS,アドマイヤジャパン,チョウカイクリス,サクラバクシンオー,Sunday Silence,Caerleon,クリスタルトロフィ,ミスオーハヤブサ,Sunday Silence,Hail to Reason,サクラバクシンオー,サクラバクシンオー,Sunday Silence__X__サクラバクシンオー,Hail to Reason__X__サクラバクシンオー,Sunday Silence__X__ミスオーハヤブサ,2,Northern Dancer:5x5;Princely Gift:5x5,0.1953125,25.0,6.25,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011104324,レッドリヴェール,https://db.netkeiba.com/horse/ped/2011104324/,PASS,Stay Gold,ディソサード Desaucered,Dixieland Band,Sunday Silence,ディクタス Dictus,I'm Out,Cosmah,Stay Gold,Hail to Reason,Northern Dancer,Northern Dancer,Stay Gold__X__Northern Dancer,Hail to Reason__X__Northern Dancer,Stay Gold__X__Cosmah,4,Almahmoud:5x5;Cosmah:4x5;Northern Dancer:3x5x5;Turn-to:5x5,1.7578125,25.0,18.75,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
2011100655,モーリス,https://db.netkeiba.com/horse/ped/2011100655/,PASS,スクリーンヒーロー,メジロフランシス,カーネギー Carnegie,グラスワンダー,Sunday Silence,メジロモントレー,メジロクイン,Roberto,Hail to Reason,Sadler's Wells,Northern Dancer,Roberto__X__Sadler's Wells,Hail to Reason__X__Northern Dancer,Roberto__X__メジロクイン,2,Hail to Reason:5x5;Northern Dancer:4x5x5x5,1.171875,12.5,15.625,0.0,0.0,6.25,12.5,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2010110007,エーシンマックス,https://db.netkeiba.com/horse/ped/2010110007/,PASS,Dalakhani,Midnight Angel,Acatenango,Darshaan,Miswaki,Midnight Fever,Monacensia,Dalakhani,Dalakhani,Acatenango,Acatenango,Dalakhani__X__Acatenango,Dalakhani__X__Acatenango,Dalakhani__X__Monacensia,0,,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2011103692,アデイインザライフ,https://db.netkeiba.com/horse/ped/2011103692/,PASS,Deep Impact,ラッシュライフ,サクラバクシンオー,Sunday Silence,Alzao,フレンドレイ,ヤヨイカマダ,Deep Impact,Hail to Reason,サクラバクシンオー,サクラバクシンオー,Deep Impact__X__サクラバクシンオー,Hail to Reason__X__サクラバクシンオー,Deep Impact__X__ヤヨイカマダ,1,Northern Dancer:5x5x5,0.390625,25.0,9.375,0.0,0.0,0.0,0.0,6.25,12.5,6.25,0.0,0.0,3.125,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2013105794,ベアインマインド,https://db.netkeiba.com/horse/ped/2013105794/,PASS,Deep Impact,ウルトラブレンド Ultra Blend,Richly Blended,Sunday Silence,Alzao,Ankha,Miss Patty Bee,Deep Impact,Hail to Reason,Mr. Prospector,Native Dancer,Deep Impact__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Deep Impact__X__Miss Patty Bee,0,,0.0,25.0,3.125,3.125,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2013106018,ギモーヴ,https://db.netkeiba.com/horse/ped/2013106018/,PASS,ハービンジャー Harbinger,ヒカルアマランサス,アグネスタキオン,Dansili,Bering,スターミー,Shahinaaz,Danzig,Northern Dancer,Sunday Silence,Hail to Reason,Danzig__X__Sunday Silence,Northern Dancer__X__Hail to Reason,Danzig__X__Shahinaaz,2,Nijinsky:5x5;Northern Dancer:5x5,0.0,12.5,6.25,0.0,0.0,0.0,0.0,6.25,6.25,3.125,6.25,12.5,6.25,0.0,0.0,0.0,0.0,3.125,0.0,0.0
2013101481,ファータグリーン,https://db.netkeiba.com/horse/ped/2013101481/,PASS,タニノギムレット,レディーダービー,スペシャルウィーク,ブライアンズタイム Brian's Time,クリスタルパレス Crystal Palace,ウメノファイバー,ストロングベビー,Roberto,Hail to Reason,Sunday Silence,Hail to Reason,Roberto__X__Sunday Silence,Hail to Reason__X__Hail to Reason,Roberto__X__ストロングベビー,2,Graustark:4x5;Hail to Reason:4x5,0.390625,12.5,3.125,0.0,0.0,12.5,0.0,0.0,6.25,9.375,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013109152,キリシマオジョウ,https://db.netkeiba.com/horse/ped/2013109152/,PASS,スクワートルスクワート Squirtle Squirt,ラッキービクトリー,Dynaformer,Marquetry,Lost Code,Silent Performer,Connie to Market,Mr. Prospector,Native Dancer,Roberto,Hail to Reason,Mr. Prospector__X__Roberto,Native Dancer__X__Hail to Reason,Mr. Prospector__X__Connie to Market,1,Northern Dancer:5x5,0.1953125,0.0,6.25,6.25,0.0,12.5,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,3.125,0.0
2013106007,ヴィブロス,https://db.netkeiba.com/horse/ped/2013106007/,PASS,Deep Impact,ハルーワスウィート,Machiavellian,Sunday Silence,Alzao,ハルーワソング Halwa Song,Ballade,Deep Impact,Hail to Reason,Mr. Prospector,Native Dancer,Deep Impact__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Deep Impact__X__Ballade,5,Cosmah:4x5;Hail to Reason:4x5;Halo:3x4x5;Natalma:5x5;Northern Dancer:4x5,3.515625,25.0,9.375,12.5,0.0,0.0,0.0,0.0,21.875,9.375,0.0,0.0,0.0,12.5,0.0,0.0,0.0,6.25,6.25,3.125
2013106015,パーシーズベスト,https://db.netkeiba.com/horse/ped/2013106015/,PASS,Deep Impact,パーシステントリー Persistently,Smoke Glacken,Sunday Silence,Alzao,Just Reward,Blitey,Deep Impact,Hail to Reason,Mr. Prospector,Native Dancer,Deep Impact__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Deep Impact__X__Blitey,2,Mr. Prospector:4x5;Northern Dancer:5x5x5,0.390625,25.0,9.375,9.375,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,3.125,0.0,0.0,12.5,0.0,6.25,3.125,0.0
2013103427,エミノマユアク,https://db.netkeiba.com/horse/ped/2013103427/,PASS,エンパイアメーカー Empire Maker,エミリア,Sunday Silence,Unbridled,El Gran Senor,ダジルミージョリエ Dazzle Me Jolie,Real Delight,Mr. Prospector,Native Dancer,Sunday Silence,Hail to Reason,Mr. Prospector__X__Sunday Silence,Native Dancer__X__Hail to Reason,Mr. Prospector__X__Real Delight,2,Cornish Prince:5x5;In Reality:4x5,0.1953125,25.0,6.25,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2013105335,ルフォール,https://db.netkeiba.com/horse/ped/2013105335/,PASS,King Kamehameha,レクレドール,Sunday Silence,Kingmambo,ラストタイクーン Last Tycoon,ゴールデンサッシュ,Sash of Honour,King Kamehameha,Native Dancer,Sunday Silence,Hail to Reason,King Kamehameha__X__Sunday Silence,Native Dancer__X__Hail to Reason,King Kamehameha__X__Sash of Honour,1,Northern Dancer:5x5x5,0.390625,25.0,9.375,12.5,25.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,3.125
2013103386,スマートルビー,https://db.netkeiba.com/horse/ped/2013103386/,PASS,ゼンノロブロイ,ビーウインド,スピニングワールド Spinning World,Sunday Silence,マイニング Mining,ビクトリーマッハ,River Guide,Sunday Silence,Hail to Reason,Nureyev,Northern Dancer,Sunday Silence__X__Nureyev,Hail to Reason__X__Northern Dancer,Sunday Silence__X__River Guide,0,,0.0,25.0,6.25,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.125,0.0
2013100731,ピースマインド,https://db.netkeiba.com/horse/ped/2013100731/,PASS,Deep Impact,マイティーカラー,Tony Bin,Sunday Silence,Alzao,ジョディーディア Jody Dear,Pi Phi Gal,Deep Impact,Hail to Reason,Tony Bin,Tony Bin,Deep Impact__X__Tony Bin,Hail to Reason__X__Tony Bin,Deep Impact__X__Pi Phi Gal,1,Northern Dancer:5x5,0.1953125,25.0,6.25,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.25,3.125,0.0
2013101628,キークラッカー,https://db.netkeiba.com/horse/ped/2013101628/,PASS,ジャングルポケット,ウーマンインレッド,Stay Gold,Tony Bin,Nureyev,ミスカスウェル Miss Caswell,Solar,Tony Bin,Tony Bin,Stay Gold,Hail to Reason,Tony Bin__X__Stay Gold,Tony Bin__X__Hail to Reason,Tony Bin__X__Solar,1,Northern Dancer:4x5,0.390625,12.5,9.375,0.0,0.0,0.0,0.0,0.0,6.25,3.125,12.5,0.0,6.25,12.5,0.0,0.0,25.0,0.0,0.0,0.0
2013104816,ネイチャーレット,https://db.netkeiba.com/horse/ped/2013104816/,PASS,タニノギムレット,ネヴァカグラ,アグネスタキオン,ブライアンズタイム Brian's Time,クリスタルパレス Crystal Palace,エイブルカグラ,ラバテラ,Roberto,Hail to Reason,Sunday Silence,Hail to Reason,Roberto__X__Sunday Silence,Hail to Reason__X__Hail to Reason,Roberto__X__ラバテラ,4,Graustark:4x5;Hail to Reason:4x5;Nijinsky:5x5;Roberto:3x5,1.171875,12.5,0.0,6.25,0.0,15.625,0.0,0.0,6.25,9.375,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2013105904,ゼーヴィント,https://db.netkeiba.com/horse/ped/2013105904/,PASS,Deep Impact,シルキーラグーン,ブライアンズタイム Brian's Time,Sunday Silence,Alzao,シーヴィーナス,Fiji,Deep Impact,Hail to Reason,Roberto,Hail to Reason,Deep Impact__X__Roberto,Hail to Reason__X__Hail to Reason,Deep Impact__X__Fiji,4,Hail to Reason:4x4;Northern Dancer:5x5;Nothirdchance:5x5;Turn-to:5x5,1.3671875,25.0,6.25,3.125,0.0,12.5,0.0,6.25,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
2013105744,ステイパーシスト,https://db.netkeiba.com/horse/ped/2013105744/,PASS,Stay Gold,ロマンシエール,アグネスデジタル,Sunday Silence,ディクタス Dictus,オグリローマン,センジユウ,Stay Gold,Hail to Reason,Mr. Prospector,Native Dancer,Stay Gold__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Stay Gold__X__センジユウ,0,,0.0,25.0,3.125,6.25,0.0,0.0,0.0,3.125,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2013102193,ヒルノマゼラン,https://db.netkeiba.com/horse/ped/2013102193/,PASS,マンハッタンカフェ,イントゥザライト,ブライアンズタイム Brian's Time,Sunday Silence,Law Society,フラッシュストーム Flashstorm,Cancelada,Sunday Silence,Hail to Reason,Roberto,Hail to Reason,Sunday Silence__X__Roberto,Hail to Reason__X__Hail to Reason,Sunday Silence__X__Cancelada,3,Hail to Reason:4x4;Nothirdchance:5x5;Turn-to:5x5,1.171875,25.0,3.125,0.0,0.0,12.5,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0
2013102305,ロードランウェイ,https://db.netkeiba.com/horse/ped/2013102305/,PASS,ジャングルポケット,レディカーニバル,Giant's Causeway,Tony Bin,Nureyev,ヴァージニー Virginie,Fashion Plate,Tony Bin,Tony Bin,Storm Cat,Northern Dancer,Tony Bin__X__Storm Cat,Tony Bin__X__Northern Dancer,Tony Bin__X__Fashion Plate,1,Northern Dancer:4x5x5,0.78125,0.0,12.5,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,25.0,0.0,0.0,0.0
2013102301,ロードヴァンドール,https://db.netkeiba.com/horse/ped/2013102301/,PASS,ダイワメジャー,ジャズキャット Jazz Cat,Storm Cat,Sunday Silence,Northern Taste,Barbicue Sauce,Caninha,Sunday Silence,Hail to Reason,Storm Cat,Northern Dancer,Sunday Silence__X__Storm Cat,Hail to Reason__X__Northern Dancer,Sunday Silence__X__Caninha,4,Crimson Satan:4x5;Natalma:5x5;Nearctic:5x5;Northern Dancer:4x4,1.5625,25.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
2013105844,カフジプリンス,https://db.netkeiba.com/horse/ped/2013105844/,PASS,Heart's Cry,ギンザフローラル,シンボリクリスエス,Sunday Silence,Tony Bin,ストロングウィドウ,Windy Speed,Heart's Cry,Hail to Reason,Roberto,Hail to Reason,Heart's Cry__X__Roberto,Hail to Reason__X__Hail to Reason,Heart's Cry__X__Windy Speed,1,Hail to Reason:4x5,0.390625,25.0,3.125,6.25,0.0,6.25,0.0,0.0,12.5,9.375,3.125,0.0,0.0,0.0,0.0,0.0,12.5,6.25,3.125,0.0
2013102687,トゥルーハート,https://db.netkeiba.com/horse/ped/2013102687/,PASS,Heart's Cry,スコアズビー,ロックオブジブラルタル,Sunday Silence,Tony Bin,シルバーチャリス,Level Sands,Heart's Cry,Hail to Reason,Danzig,Northern Dancer,Heart's Cry__X__Danzig,Hail to Reason__X__Northern Dancer,Heart's Cry__X__Level Sands,1,Northern Dancer:5x5x5,0.390625,25.0,9.375,0.0,0.0,3.125,0.0,6.25,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0
2013103777,ワンスインアライフ,https://db.netkeiba.com/horse/ped/2013103777/,PASS,ドリームジャーニー,エレガントトーク,Machiavellian,Stay Gold,メジロマックイーン,Sheena's Gold,Emali,Stay Gold,Hail to Reason,Mr. Prospector,Native Dancer,Stay Gold__X__Mr. Prospector,Hail to Reason__X__Native Dancer,Stay Gold__X__Emali,7,Cosmah:5x5;Gold Digger:4x5;Hail to Reason:5x5;Halo:4x4;Mr. Prospector:3x4;Northern Taste:4x5;Raise a Native:4x5,1.171875,12.5,3.125,18.75,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375,3.125
2012103496,ヤマカツライデン,https://db.netkeiba.com/horse/ped/2012103496/,PASS,シンボリクリスエス,ヤマカツオーキッド,ダンスインザダーク,Kris S.,Gold Meridian,ヤマカツスズラン,タイムマンナ,Roberto,Hail to Reason,Sunday Silence,Hail to Reason,Roberto__X__Sunday Silence,Hail to Reason__X__Hail to Reason,Roberto__X__タイムマンナ,3,Hail to Reason:4x5;Nijinsky:4x5;Northern Dancer:5x5,0.390625,12.5,6.25,6.25,0.0,12.5,0.0,0.0,6.25,9.375,6.25,0.0,9.375,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2013105582,ジュエラー,https://db.netkeiba.com/horse/ped/2013105582/,PASS,ヴィクトワールピサ,バルドウィナ Baldwina,Pistolet Bleu,ネオユニヴァース,Machiavellian,Balioka,Brescia,Sunday Silence,Hail to Reason,Pistolet Bleu,Pistolet Bleu,Sunday Silence__X__Pistolet Bleu,Hail to Reason__X__Pistolet Bleu,Sunday Silence__X__Brescia,1,Halo:4x5,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,9.375,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2013106446,ワンダーピルエット,https://db.netkeiba.com/horse/ped/2013106446/,PASS,エンパイアメーカー Empire Maker,ワンダーグラス,グラスワンダー,Unbridled,El Gran Senor,ワンダーヘリテージ,Good Hart,Mr. Prospector,Native Dancer,Roberto,Hail to Reason,Mr. Prospector__X__Roberto,Native Dancer__X__Hail to Reason,Mr. Prospector__X__Good Hart,3,His Majesty:5x5;In Reality:4x5;Northern Dancer:4x5,0.390625,0.0,9.375,6.25,0.0,6.25,0.0,6.25,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0
2013104496,ミエノサクシード,https://db.netkeiba.com/horse/ped/2013104496/,PASS,Stay Gold,ハピネスフォーユー,A.P. Indy,Sunday Silence,ディクタス Dictus,Sophorific,Gaily,Stay Gold,Hail to Reason,A.P. Indy,Seattle Slew,Stay Gold__X__A.P. Indy,Hail to Reason__X__Seattle Slew,Stay Gold__X__Gaily,1,Northern Dancer:5x5,0.1953125,25.0,6.25,0.0,0.0,0.0,0.0,6.25,12.5,6.25,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013105537,カイザーバル,https://db.netkeiba.com/horse/ped/2013105537/,PASS,エンパイアメーカー Empire Maker,ダンスインザムード,Sunday Silence,Unbridled,El Gran Senor,ダンシングキイ,Dinner Partner,Mr. Prospector,Native Dancer,Sunday Silence,Hail to Reason,Mr. Prospector__X__Sunday Silence,Native Dancer__X__Hail to Reason,Mr. Prospector__X__Dinner Partner,5,In Reality:4x5;Natalma:5x5;Nearctic:5x5;Northern Dancer:4x4;Raise a Native:5x5,1.3671875,25.0,12.5,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0
2013110104,ネオヴェルザンディ,https://db.netkeiba.com/horse/ped/2013110104/,PASS,Temple City,Sixta,Stormin Fever,Dynaformer,Danzig,ディボーステスティモニー,Miss Swapsco,Roberto,Hail to Reason,Storm Cat,Northern Dancer,Roberto__X__Storm Cat,Hail to Reason__X__Northern Dancer,Roberto__X__Miss Swapsco,4,Hail to Reason:4x5;Natalma:5x5;Nearctic:5x5;Northern Dancer:4x4x5,1.953125,0.0,15.625,6.25,0.0,12.5,0.0,12.5,6.25,9.375,6.25,0.0,0.0,0.0,12.5,0.0,0.0,0.0,3.125,0.0
